,rep,length,density,radius,x-freq,y-freq,velocity
2295,14,12,150,1.584204755639136,0.009411764705882352,0.009411764705882352,0.10880406335678319
2296,14,13,150,1.6144202240391987,0.009411764705882352,0.009411764705882352,0.10783456749365022
2297,14,14,150,1.6266841901566904,0.009411764705882352,0.009411764705882352,0.10933689570406933
2298,14,15,150,1.635082174900709,0.009411764705882352,0.009411764705882352,0.10836832276235292
2299,14,16,150,1.521999798816776,0.010588235294117647,0.010588235294117647,0.1109352680424864
2300,14,17,150,1.591546685772168,0.009411764705882352,0.009411764705882352,0.11107559234063101
2301,14,18,150,1.6038662985717733,0.009411764705882352,0.009411764705882352,0.10978753102222012
2302,14,19,150,1.5971097264097847,0.009411764705882352,0.009411764705882352,0.11142471057671864
2303,14,20,150,1.6595954022313264,0.009411764705882352,0.009411764705882352,0.11072015866247926
2304,14,21,150,1.6093041546429672,0.009411764705882352,0.009411764705882352,0.1125508743777255
2305,14,22,150,1.6069807418410118,0.009411764705882352,0.009411764705882352,0.11284453455786597
2306,14,23,150,1.6082122520947069,0.009411764705882352,0.009411764705882352,0.11245988977835077
2307,14,24,150,1.5890043957821025,0.010588235294117647,0.010588235294117647,0.11153063513671953
2308,14,25,150,1.568413345923744,0.010588235294117647,0.010588235294117647,0.11156911061793184
2309,14,26,150,1.6144900690285608,0.009411764705882352,0.009411764705882352,0.11172805731571289
2310,14,27,150,1.6663948175238652,0.009411764705882352,0.009411764705882352,0.11019880579103586
2311,14,28,150,1.5176333573820646,0.010588235294117647,0.010588235294117647,0.11408214994812266
2312,14,29,150,1.5694811190769153,0.010588235294117647,0.010588235294117647,0.11380015580758743
2313,14,30,150,1.5700067136246507,0.010588235294117647,0.010588235294117647,0.11273351647488107
2314,14,5,175,1.3527682331554796,0.010588235294117647,0.010588235294117647,0.09942754806882224
2315,14,6,175,1.3012102302211237,0.010588235294117647,0.010588235294117647,0.10402616146475539
2316,14,7,175,1.3626211813584836,0.010588235294117647,0.010588235294117647,0.10320461835829278
2317,14,8,175,1.3824422368861435,0.010588235294117647,0.010588235294117647,0.10484971021499147
2318,14,9,175,1.3766499874640847,0.010588235294117647,0.010588235294117647,0.10659908367528895
2319,14,10,175,1.4379079247208935,0.010588235294117647,0.010588235294117647,0.10597876711706093
2320,14,11,175,1.4893305543726867,0.010588235294117647,0.010588235294117647,0.10642502849188562
